stn_num,location,tm,year,month,avgTa,avgmaxTa,avgminTa,avgRhm,sumRn,avgWs,sumSsHr,SsDR
131,Cheongju,1997-12-01,1997,12,1.7,6.5,-2.6,71,44.3,2,141.1,46.81
131,Cheongju,1998-01-01,1998,1,-1.3,3,-5.3,73,22,2.4,149.1,48.25
131,Cheongju,1998-02-01,1998,2,3.1,8.8,-1.9,69,28.9,2.2,156.3,51.52
131,Cheongju,1998-03-01,1998,3,7.2,13.9,1,60,30.9,2.2,232.8,62.83
131,Cheongju,1998-04-01,1998,4,16,21.8,11,69,153.1,2.3,177.8,45.17
131,Cheongju,1998-05-01,1998,5,18.9,24.7,13.2,65,92.8,2,232.5,53.13
131,Cheongju,1998-06-01,1998,6,21.4,25.7,17.5,75,247,2.2,165,37.6
131,Cheongju,1998-07-01,1998,7,25.3,29,22.1,77,253,3,168.2,37.7
131,Cheongju,1998-08-01,1998,8,25.6,29.7,22.2,80,460.6,2.1,141.9,33.8
131,Cheongju,1998-09-01,1998,9,22.5,28,17.8,73,225.9,1.8,192.5,51.62
131,Cheongju,1998-10-01,1998,10,16.2,21.9,11.3,73,74.2,1.5,201.9,57.78
131,Cheongju,1998-11-01,1998,11,7,13.4,1.9,65,44.7,1.5,201,65.34
131,Cheongju,1998-12-01,1998,12,1.5,7.6,-3.3,63,7.1,1.1,187.4,62.16
131,Cheongju,1999-01-01,1999,1,-0.6,4.9,-5.3,59,1.6,1.7,192.2,62.22
131,Cheongju,1999-02-01,1999,2,1,6.5,-4.2,59,3.6,2.1,180.9,59.66
131,Cheongju,1999-03-01,1999,3,6.6,12.6,0.5,55,54.1,2,192.4,51.96
131,Cheongju,1999-04-01,1999,4,14,20.5,7.4,57,91.4,2.2,243.7,61.95
131,Cheongju,1999-05-01,1999,5,17.7,23.8,11.6,60,102.4,2.2,255.7,58.47
131,Cheongju,1999-06-01,1999,6,23,28.5,17.8,63,191.1,1.9,235.4,53.66
131,Cheongju,1999-07-01,1999,7,25.5,29.6,21.6,67,122.4,2.5,189.4,42.45
131,Cheongju,1999-08-01,1999,8,25.8,30.1,22.1,69,197.4,2,167.1,39.78
131,Cheongju,1999-09-01,1999,9,22.9,27.4,19.2,72,281.3,1.7,161.3,43.21
131,Cheongju,1999-10-01,1999,10,13.7,19.7,8.5,70,252.4,1.1,174.5,49.93
131,Cheongju,1999-11-01,1999,11,7.3,13.2,2.4,72,15.4,0.9,160.2,52.08
131,Cheongju,1999-12-01,1999,12,0.1,5.3,-4.5,73,13.4,0.8,176.7,58.61
131,Cheongju,2000-01-01,2000,1,-1.2,2.9,-5.1,70,38.7,1.5,134.7,43.61
131,Cheongju,2000-02-01,2000,2,-1.6,3.4,-6.3,57,1.3,1.6,194.6,61.95
131,Cheongju,2000-03-01,2000,3,5.7,12.3,-0.2,53,10.4,1.6,215.4,58.14
131,Cheongju,2000-04-01,2000,4,11.5,17.8,5.5,49,56.1,1.5,206.4,52.48
131,Cheongju,2000-05-01,2000,5,17.2,23,12.1,62,42.1,1.7,190.3,43.56
131,Cheongju,2000-06-01,2000,6,22.7,27.6,18.5,69,185.7,1.6,174.7,39.94
131,Cheongju,2000-07-01,2000,7,26.2,30.6,22.5,75,300,1.8,159.4,35.78
131,Cheongju,2000-08-01,2000,8,26.1,30.3,22.8,77,390.4,1.6,152.4,36.34
131,Cheongju,2000-09-01,2000,9,19.7,24.3,16,76,244.6,1.7,129.1,34.51
131,Cheongju,2000-10-01,2000,10,14.4,20.5,9.1,67,32.1,1.1,174.5,49.91
131,Cheongju,2000-11-01,2000,11,6.4,12.3,1.5,64,37.3,1.2,155.6,50.54
131,Cheongju,2000-12-01,2000,12,0.9,6.3,-4.2,61,18.9,1.5,192.5,63.78
131,Cheongju,2001-01-01,2001,1,-3,1.5,-7.4,66,56.9,1.5,145,46.83
131,Cheongju,2001-02-01,2001,2,0.4,5.5,-3.6,64,50.3,1.5,148.6,48.98
131,Cheongju,2001-03-01,2001,3,5.5,11.7,-0.1,53,11.3,1.9,204.6,55.27
131,Cheongju,2001-04-01,2001,4,14.1,21.2,7.1,48,12.7,1.3,245.9,62.55
131,Cheongju,2001-05-01,2001,5,19.7,25.7,14.5,56,14.3,1.2,231.4,53
131,Cheongju,2001-06-01,2001,6,22.9,27.6,18.9,67,217.5,1,133.5,30.53
131,Cheongju,2001-07-01,2001,7,26.3,30.5,22.9,73,171.5,1,156.8,35.18
131,Cheongju,2001-08-01,2001,8,25.8,30.7,21.7,69,135.5,0.8,208.7,49.74
131,Cheongju,2001-09-01,2001,9,21.5,27.2,16.4,62,11.8,0.9,214.3,57.28
131,Cheongju,2001-10-01,2001,10,15.5,21.1,10.9,71,75.9,0.7,146.5,41.88
131,Cheongju,2001-11-01,2001,11,6.3,12.2,0.9,64,6.9,1.8,183.8,59.66
131,Cheongju,2001-12-01,2001,12,-0.5,4.6,-5.1,64,19.5,1.9,182.1,60.34
131,Cheongju,2002-01-01,2002,1,0.7,5,-3.2,67,58.7,2.7,141.2,45.64
131,Cheongju,2002-02-01,2002,2,1.7,7.5,-3.5,58,9,2.1,174.5,57.44
131,Cheongju,2002-03-01,2002,3,8.1,14.7,2,53,25.9,2.9,205.6,55.43
131,Cheongju,2002-04-01,2002,4,14.4,20.8,8,51,132,3.1,213.3,54.15
131,Cheongju,2002-05-01,2002,5,18.1,23.6,12.9,60,106.9,2.7,199.4,45.56
131,Cheongju,2002-06-01,2002,6,22.2,27.5,17.2,60,57.9,2.6,209.4,47.84
131,Cheongju,2002-07-01,2002,7,25.5,29.5,22.1,72,186.2,2.8,152.8,34.27
131,Cheongju,2002-08-01,2002,8,24.2,27.6,21.6,79,482.4,2.7,70,16.67
131,Cheongju,2002-09-01,2002,9,20.5,25.5,16.2,72,90.5,2.1,165.9,44.39
131,Cheongju,2002-10-01,2002,10,12.2,17.8,7,69,58,2.2,180.9,51.77
131,Cheongju,2002-11-01,2002,11,4.1,9.3,-0.8,62,26.3,2.4,165.1,53.64
131,Cheongju,2002-12-01,2002,12,1.6,6.3,-2.6,67,48,2.1,151.8,50.33
131,Cheongju,2003-01-01,2003,1,-2.9,2.1,-7.5,67,16.2,2.1,162.8,52.67
131,Cheongju,2003-02-01,2003,2,2.2,7.1,-2.1,64,45,2.2,138.8,45.73
131,Cheongju,2003-03-01,2003,3,6.3,11.6,1.2,60,38.9,2,166.2,44.85
131,Cheongju,2003-04-01,2003,4,13.2,18.8,7.9,58,192.7,2,175.9,44.68
131,Cheongju,2003-05-01,2003,5,19.1,24.9,13.3,60,113.5,1.9,219.1,50.06
131,Cheongju,2003-06-01,2003,6,21.9,26.2,18.1,68,186,1.7,130.1,29.61
131,Cheongju,2003-07-01,2003,7,23.4,27.1,20.3,76,467.2,1.7,90.2,20.21
131,Cheongju,2003-08-01,2003,8,24.1,27.8,21.2,77,293.9,1.5,95.9,22.83
131,Cheongju,2003-09-01,2003,9,20.8,25.5,16.9,76,150.6,1.5,120,32.15
131,Cheongju,2003-10-01,2003,10,13.4,19.9,7.6,63,32.5,1.5,227.4,65.05
131,Cheongju,2003-11-01,2003,11,9.3,14.6,4.3,68,33.1,1.4,124.7,40.51
131,Cheongju,2003-12-01,2003,12,1,5.7,-3.4,62,12.2,1.6,154.9,51.36
131,Cheongju,2004-01-01,2004,1,-1.7,3.6,-6.5,63,12.5,1.5,187.2,60.58
131,Cheongju,2004-02-01,2004,2,2.6,8.8,-3,55,42.3,2,201.5,64.01
131,Cheongju,2004-03-01,2004,3,6.1,12.7,-0.3,49,67.3,1.8,218.9,58.94
131,Cheongju,2004-04-01,2004,4,13.4,20.4,6.7,46,61,2,228.7,57.99
131,Cheongju,2004-05-01,2004,5,18.2,23.3,13.4,60,121.8,1.9,190,43.35
131,Cheongju,2004-06-01,2004,6,23.1,28.2,18.3,62,421.5,1.7,162.7,37.03
131,Cheongju,2004-07-01,2004,7,26,29.8,22.7,76,318.9,1.7,121.5,27.25
131,Cheongju,2004-08-01,2004,8,25.8,30.2,22.3,71,247.6,1.8,173.3,41.32
131,Cheongju,2004-09-01,2004,9,21.4,26.3,17.2,70,139,1.8,161.4,43.34
131,Cheongju,2004-10-01,2004,10,14.7,21.6,8.6,58,2,1.6,230.4,66.04
131,Cheongju,2004-11-01,2004,11,8.7,14.9,3.1,65,34,1.3,153.6,50.03
131,Cheongju,2004-12-01,2004,12,2.5,7.8,-2.1,59,38,1.5,177.6,58.91
131,Cheongju,2005-01-01,2005,1,-1.6,3.6,-6.1,54,4.6,1.9,190.2,61.43
131,Cheongju,2005-02-01,2005,2,-0.9,4.1,-5.4,51,13.8,2.2,160.6,52.81
131,Cheongju,2005-03-01,2005,3,5.2,11.4,-0.3,50,36.8,2.3,240.6,64.83
131,Cheongju,2005-04-01,2005,4,14,20.6,7.7,47,66.1,2.1,220.7,55.99
131,Cheongju,2005-05-01,2005,5,17.9,24.1,12,54,50.7,1.9,260,59.36
131,Cheongju,2005-06-01,2005,6,23,28.1,18.9,68,170,1.7,158.5,36.08
131,Cheongju,2005-07-01,2005,7,25.5,29.3,22.3,73,373.1,1.6,111.4,24.97
131,Cheongju,2005-08-01,2005,8,25.4,29.6,22.3,75,334.7,1.6,132.8,31.66
131,Cheongju,2005-09-01,2005,9,22.4,26.9,18.7,70,295.5,1.7,143,38.37
131,Cheongju,2005-10-01,2005,10,14.4,20.2,9.3,68,54.6,1.2,190.7,54.63
131,Cheongju,2005-11-01,2005,11,8.2,14.4,2.3,59,16,1.2,181.2,58.93
131,Cheongju,2005-12-01,2005,12,-3.5,1.3,-8.3,60,11.3,1.4,168.1,55.75
131,Cheongju,2006-01-01,2006,1,0.2,5.1,-4.1,61,20,1.3,141.2,45.62
131,Cheongju,2006-02-01,2006,2,0.7,5.9,-4,56,28.9,1.6,153.4,50.48
131,Cheongju,2006-03-01,2006,3,6.1,12.4,0.2,48,8.2,2,222.7,60.04
131,Cheongju,2006-04-01,2006,4,12.1,17.8,7,53,89.3,2.1,153.1,38.87
131,Cheongju,2006-05-01,2006,5,18.9,24.5,13.8,58,119.4,1.8,199.4,45.56
131,Cheongju,2006-06-01,2006,6,22.9,27.9,18.5,65,115.5,1.7,178.8,40.7
131,Cheongju,2006-07-01,2006,7,23.8,27.1,21.4,80,508,1.6,52.5,11.76
131,Cheongju,2006-08-01,2006,8,26.9,31.6,23.1,70,52,1.4,200.7,47.8
131,Cheongju,2006-09-01,2006,9,20.2,25.7,15.3,64,18.4,1.4,173.2,46.42
131,Cheongju,2006-10-01,2006,10,17.3,23.7,11.6,65,21.3,1.1,200.5,57.38
131,Cheongju,2006-11-01,2006,11,8.7,13.9,3.7,61,83.4,1.5,141.2,45.87
131,Cheongju,2006-12-01,2006,12,1.5,6.8,-3.1,67,16.7,1.1,148.6,49.27
131,Cheongju,2007-01-01,2007,1,0.5,5.7,-3.9,63,11.2,1.2,151.7,49.05
131,Cheongju,2007-02-01,2007,2,4.3,10.5,-1.3,57,33.3,1.3,183.6,60.47
131,Cheongju,2007-03-01,2007,3,7.2,13.1,2.1,59,103.2,1.8,150.9,40.71
131,Cheongju,2007-04-01,2007,4,12.4,18.9,6.5,49,35.8,1.8,212.9,54.06
131,Cheongju,2007-05-01,2007,5,18.9,24.8,13.7,57,145.5,1.9,230.8,52.74
131,Cheongju,2007-06-01,2007,6,23.1,28.2,18.8,61,81.2,1.8,166.2,37.83
131,Cheongju,2007-07-01,2007,7,24.7,28.4,21.7,74,273.2,1.7,102.7,23.01
131,Cheongju,2007-08-01,2007,8,26.6,30.7,23.4,77,385.5,1.6,133.5,31.78
131,Cheongju,2007-09-01,2007,9,21.7,25.7,18.5,81,391.4,1.7,85.9,23.02
131,Cheongju,2007-10-01,2007,10,15.4,20.7,11,68,43.5,1.3,179.7,51.42
131,Cheongju,2007-11-01,2007,11,7,12.7,2,61,8.8,1.3,193.2,62.77
131,Cheongju,2007-12-01,2007,12,2.2,6.5,-1.4,70,21.9,1.3,109.8,36.41
131,Cheongju,2008-01-01,2008,1,-1,3.1,-4.6,63,29,1.3,141.3,45.71
131,Cheongju,2008-02-01,2008,2,-1,4.9,-6,52,7.7,1.3,206.1,65.47
131,Cheongju,2008-03-01,2008,3,7.7,13.9,2.5,57,29.4,1.5,190.7,51.33
131,Cheongju,2008-04-01,2008,4,14.4,21.2,8.1,52,27,1.8,197.9,50.16
131,Cheongju,2008-05-01,2008,5,18.9,25.1,13.2,55,64.5,1.7,225.2,51.38
131,Cheongju,2008-06-01,2008,6,22.1,26.8,17.9,66,112,1.8,145.9,33.2
131,Cheongju,2008-07-01,2008,7,27.1,31.6,23.6,74,296.6,1.4,101,22.65
131,Cheongju,2008-08-01,2008,8,25.7,30.3,21.7,70,195.5,1.6,194.1,46.28
131,Cheongju,2008-09-01,2008,9,22.5,27.9,18.1,67,92.6,1.3,167.9,45.09
131,Cheongju,2008-10-01,2008,10,16,21.9,11,68,13.1,1.1,174.5,50.03
131,Cheongju,2008-11-01,2008,11,7,12.6,2.1,63,10.5,1.1,143.8,46.84
131,Cheongju,2008-12-01,2008,12,0.9,6.1,-3.6,60,14.4,1.3,166.3,55.16
131,Cheongju,2009-01-01,2009,1,-2.7,2.9,-7.3,61,17.8,1.3,174.3,56.3
131,Cheongju,2009-02-01,2009,2,2.8,7.8,-1.8,61,13.1,1.3,117.3,38.57
131,Cheongju,2009-03-01,2009,3,6.3,12.4,0.9,53,54.9,1.8,202.3,54.51
131,Cheongju,2009-04-01,2009,4,12.5,19.1,6.5,50,30.4,1.6,206.5,52.37
131,Cheongju,2009-05-01,2009,5,18.8,25.2,12.9,54,109.6,1.6,233.4,53.29
131,Cheongju,2009-06-01,2009,6,22.9,28.3,18,60,77.2,1.6,203,46.2
131,Cheongju,2009-07-01,2009,7,24.4,28.9,20.8,73,345.7,1.6,109.1,24.45
131,Cheongju,2009-08-01,2009,8,25.6,30.4,21.7,68,187.5,1.7,166.2,39.62
131,Cheongju,2009-09-01,2009,9,21.7,27,17.1,66,49.5,1.3,176.1,47.25
131,Cheongju,2009-10-01,2009,10,15.9,22.4,10.5,61,49.5,1.3,227.5,65.17
131,Cheongju,2009-11-01,2009,11,7.4,11.8,3.6,64,43.9,1.4,120.5,39.2
131,Cheongju,2009-12-01,2009,12,-0.1,4,-3.8,65,40.7,1.3,134.8,44.71
131,Cheongju,2010-01-01,2010,1,-3.2,1.7,-7.6,66,37.8,1.2,163.4,52.79
131,Cheongju,2010-02-01,2010,2,2.1,6.7,-1.9,61,69.2,1.4,136.1,44.78
131,Cheongju,2010-03-01,2010,3,5.3,9.9,1.3,60,99.8,1.9,124.7,33.62
131,Cheongju,2010-04-01,2010,4,10.4,16.4,5,52,70.5,1.8,175.1,44.44
131,Cheongju,2010-05-01,2010,5,18.5,24.6,12.8,56,110,1.7,210.3,48.05
131,Cheongju,2010-06-01,2010,6,24,29.4,19.1,59,42.6,1.6,191,43.48
131,Cheongju,2010-07-01,2010,7,26.6,30.8,23.2,74,224.1,1.6,120.9,27.09
131,Cheongju,2010-08-01,2010,8,28,32.1,25,80,433.2,1.5,112.9,26.89
131,Cheongju,2010-09-01,2010,9,22.8,27.5,19,77,278.6,1.4,142.4,38.18
131,Cheongju,2010-10-01,2010,10,14.8,20.5,10.1,71,17.1,1.2,164.5,47.11
131,Cheongju,2010-11-01,2010,11,7,12.9,1.8,61,15.7,1.2,180.2,58.56
131,Cheongju,2010-12-01,2010,12,0,4.8,-4.4,66,23.8,1.3,166.6,55.26
131,Cheongju,2011-01-01,2011,1,-5.9,-1.1,-10.4,61,4.5,1.2,192.4,62.23
131,Cheongju,2011-02-01,2011,2,1.8,7.3,-3,61,43.2,1.1,158.2,52.11
131,Cheongju,2011-03-01,2011,3,4.5,10.3,-0.3,51,23.5,1.7,236.2,63.7
131,Cheongju,2011-04-01,2011,4,11.9,18.4,6.3,53,111.2,1.7,195.6,49.67
131,Cheongju,2011-05-01,2011,5,19.3,24.9,14.3,59,116.2,1.7,181.5,41.47
131,Cheongju,2011-06-01,2011,6,23.7,29.1,19.1,67,360.7,1.7,180.1,41.01
131,Cheongju,2011-07-01,2011,7,26.1,30,23.2,82,531.9,1.5,91.5,20.5
131,Cheongju,2011-08-01,2011,8,26.1,30,23,78,290.2,1.6,103.6,24.67
131,Cheongju,2011-09-01,2011,9,21.3,26.2,17.2,70,182.5,1.5,172.8,46.31
131,Cheongju,2011-10-01,2011,10,13.6,19.6,8.5,68,34.5,1.2,180.8,51.72
131,Cheongju,2011-11-01,2011,11,11.2,16.1,7,67,92.6,1.3,117.8,38.27
131,Cheongju,2011-12-01,2011,12,0,4.1,-3.7,58,14.6,1.2,152.2,50.45
131,Cheongju,2012-01-01,2012,1,-1.9,2.4,-5.8,60,17.8,1.2,158.1,51.15
131,Cheongju,2012-02-01,2012,2,-1.3,4,-5.7,51,3.7,1.3,185.2,58.83
131,Cheongju,2012-03-01,2012,3,5.8,10.7,1.6,58,65.1,1.8,159.2,42.85
131,Cheongju,2012-04-01,2012,4,13.3,19.8,7.4,55,106.8,1.9,202,51.2
131,Cheongju,2012-05-01,2012,5,19.9,26.1,14.6,55,31.2,1.5,223.3,50.95
131,Cheongju,2012-06-01,2012,6,23.8,29.2,19.4,61,93.7,1.8,187.6,42.69
131,Cheongju,2012-07-01,2012,7,26.3,30.6,22.7,76,257.4,1.5,116.7,26.17
131,Cheongju,2012-08-01,2012,8,27.3,31.5,23.8,74,479.5,2,139.4,33.24
131,Cheongju,2012-09-01,2012,9,21.1,25.7,17.3,74,162.5,1.4,138,37.07
131,Cheongju,2012-10-01,2012,10,14.8,20.8,9.5,66,61.2,1.1,237.3,68.01
131,Cheongju,2012-11-01,2012,11,6.2,10.6,2.2,65,52.1,1.3,156.3,50.9
131,Cheongju,2012-12-01,2012,12,-3.1,0.9,-7,69,56.6,1.1,163.8,54.33
131,Cheongju,2013-01-01,2013,1,-2.7,1.8,-7.1,66,30.5,0.9,163.4,52.76
131,Cheongju,2013-02-01,2013,2,0,4.6,-4,55,33.2,1.3,161.5,53.09
131,Cheongju,2013-03-01,2013,3,6.4,13.3,0.6,53,46.8,1.5,247.2,66.59
131,Cheongju,2013-04-01,2013,4,10.8,16.9,5.1,56,65,1.7,218.9,55.5
131,Cheongju,2013-05-01,2013,5,19.2,25.5,13.6,58,97.9,1.5,242.7,55.42
131,Cheongju,2013-06-01,2013,6,24.6,29.7,20.3,65,229.9,1.4,222.6,50.66
131,Cheongju,2013-07-01,2013,7,27.2,31.1,24.3,77,253.6,1.6,141.3,31.67
131,Cheongju,2013-08-01,2013,8,28,32.8,24.3,74,183.9,1.4,231.5,55.2
131,Cheongju,2013-09-01,2013,9,21.8,26.3,17.9,72,162.6,1.2,177.3,47.57
131,Cheongju,2013-10-01,2013,10,15.9,21.8,10.7,67,25,1.3,236.8,67.85
131,Cheongju,2013-11-01,2013,11,6.7,11.4,2.6,70,75,1.2,151.6,49.3
131,Cheongju,2013-12-01,2013,12,1.1,5.2,-2.7,68,37.3,1.1,159.8,53
131,Cheongju,2014-01-01,2014,1,0.1,5.1,-4.5,57,5.9,1,177.2,57.24
131,Cheongju,2014-02-01,2014,2,2.9,7.8,-1.4,56,6.8,1.4,135.5,44.57
131,Cheongju,2014-03-01,2014,3,8.5,14.2,3.7,55,51.1,1.5,216.9,58.48
131,Cheongju,2014-04-01,2014,4,14.7,21.3,9.1,51,43.7,1.5,219.3,55.67
131,Cheongju,2014-05-01,2014,5,19.8,26.3,13.9,52,35,1.7,292.1,66.74
131,Cheongju,2014-06-01,2014,6,23.5,28.6,19.5,66,92.6,1.6,189.7,43.18
131,Cheongju,2014-07-01,2014,7,26.5,31.3,22.6,72,125.1,1.5,173.1,38.79
131,Cheongju,2014-08-01,2014,8,24.9,28.9,21.7,77,197.5,1.5,132,31.44
131,Cheongju,2014-09-01,2014,9,22.3,27.5,17.8,69,147.5,1.3,199.3,53.43
131,Cheongju,2014-10-01,2014,10,15.5,21.6,10.1,67,151.1,1.3,223.5,64
131,Cheongju,2014-11-01,2014,11,9,13.9,4.6,68,24.8,1.1,160.4,52.13
131,Cheongju,2014-12-01,2014,12,-1.2,3.1,-4.9,63,32.6,1.3,170.1,56.42
131,Cheongju,2015-01-01,2015,1,0.3,4.6,-3.4,62,16,1.1,158.2,51.15
131,Cheongju,2015-02-01,2015,2,2.2,7.1,-1.9,57,26.5,1.3,168.4,55.47
131,Cheongju,2015-03-01,2015,3,7.5,14.3,1.4,43,44.1,1.4,263.8,71.14
131,Cheongju,2015-04-01,2015,4,13.9,19.8,8.6,59,109.1,1.6,184.8,46.93
131,Cheongju,2015-05-01,2015,5,20,26.6,14,49,24.4,1.4,284.4,67.15
131,Cheongju,2015-06-01,2015,6,23.7,29.2,19.2,54,83.3,1.6,227.6,51.81
131,Cheongju,2015-07-01,2015,7,25.4,29.7,22,67,141.4,1.8,182.8,40.95
131,Cheongju,2015-08-01,2015,8,26.3,31,22.6,64,54.3,1.6,228.8,54.48
131,Cheongju,2015-09-01,2015,9,21.5,26.9,16.6,57,20.1,1.6,234.7,62.91
131,Cheongju,2015-10-01,2015,10,15.3,21.1,10.4,59,90.5,1.3,250.3,71.6
131,Cheongju,2015-11-01,2015,11,9.6,13.1,6.5,74,107.5,1.4,81.4,26.45
131,Cheongju,2015-12-01,2015,12,2.5,6.5,-1.2,64,39.7,1.2,146.7,48.62
131,Cheongju,2016-01-01,2016,1,-1.8,2.3,-5.4,56,5.7,1.3,181.3,58.65
131,Cheongju,2016-02-01,2016,2,1,5.9,-3.3,52,45.5,1.5,197.3,62.67
131,Cheongju,2016-03-01,2016,3,7.3,13.2,2.2,46,13.2,1.4,244.2,65.72
131,Cheongju,2016-04-01,2016,4,14.7,21.2,9,52,132.1,1.8,220.5,55.89
131,Cheongju,2016-05-01,2016,5,19.9,26.2,13.8,50,84.4,1.8,288.5,65.82
131,Cheongju,2016-06-01,2016,6,23.6,28.7,19.3,60,39.9,1.7,238,54.16
131,Cheongju,2016-07-01,2016,7,26.3,30.5,22.9,71,320,1.7,192.2,43.1
131,Cheongju,2016-08-01,2016,8,27.6,32.5,23.6,62,69,1.7,247.8,59.08
131,Cheongju,2016-09-01,2016,9,22.7,27,19,69,78.1,1.5,163.9,44.02
131,Cheongju,2016-10-01,2016,10,15.9,20.5,12.1,68,83.6,1.5,150.7,43.21
131,Cheongju,2016-11-01,2016,11,6.9,12,2.4,60,26.4,1.3,182.4,59.41
131,Cheongju,2016-12-01,2016,12,2.3,6.7,-1.9,61,40.1,1.3,161.5,53.57
131,Cheongju,2017-01-01,2017,1,-0.8,3.7,-4.9,59,12,1.4,195.4,63.09
131,Cheongju,2017-02-01,2017,2,0.8,5.8,-3.8,53,38.7,1.5,219.8,72.23
131,Cheongju,2017-03-01,2017,3,6.8,12.8,1.7,45,8.9,1.6,251.2,67.67
131,Cheongju,2017-04-01,2017,4,14.7,21.3,9.1,47,61.7,1.8,265.9,67.42
131,Cheongju,2017-05-01,2017,5,20,26.5,14.3,48,11.9,1.7,312.1,71.26
131,Cheongju,2017-06-01,2017,6,23.4,29.5,18.5,51,17.5,1.8,273.7,62.29
131,Cheongju,2017-07-01,2017,7,27.1,31.3,24.2,77,789.1,1.6,139.9,31.36
131,Cheongju,2017-08-01,2017,8,26.1,30.4,22.9,70,225.2,1.7,198.4,47.31
131,Cheongju,2017-09-01,2017,9,21.5,26.7,16.8,63,78.3,1.6,234.1,62.81
131,Cheongju,2017-10-01,2017,10,15.9,21.1,11.5,62,23.1,1.5,206.5,59.19
131,Cheongju,2017-11-01,2017,11,6.1,11.3,1.5,59,13.7,1.4,208.1,67.7
131,Cheongju,2017-12-01,2017,12,-0.6,3.6,-4.6,58,21.1,1.5,188.4,62.49
131,Cheongju,2018-01-01,2018,1,-2.9,1.1,-6.4,60,17.6,1.5,183.5,59.27
131,Cheongju,2018-02-01,2018,2,-0.7,4.4,-5.5,49,30.6,1.6,217.3,71.48
131,Cheongju,2018-03-01,2018,3,8.5,14.6,3.2,62,81.7,1.8,195.5,54.55
131,Cheongju,2018-04-01,2018,4,14.1,20.4,8.3,55,133,1.9,236.7,60.08
131,Cheongju,2018-05-01,2018,5,19.3,24.8,14.3,61,92,1.9,238.5,54.49
131,Cheongju,2018-06-01,2018,6,23.8,29,19.4,58,63.3,1.9,245,55.77
131,Cheongju,2018-07-01,2018,7,28.2,32.8,24.3,66,324.9,1.7,272.2,61
131,Cheongju,2018-08-01,2018,8,28.9,33.5,25.2,63,247.9,2,228.6,54.45
131,Cheongju,2018-09-01,2018,9,21.3,25.9,17.2,66,204,1.8,210.8,56.55
131,Cheongju,2018-10-01,2018,10,13.3,18.7,8.7,65,112.2,1.5,231.8,66.38
131,Cheongju,2018-11-01,2018,11,8.4,13.8,3.6,62,45.9,1.1,184.6,59.99
131,Cheongju,2018-12-01,2018,12,0.3,5,-3.7,55,28.5,1.4,196.3,65.11
131,Cheongju,2019-01-01,2019,1,-0.1,4.8,-4.5,52,0.1,1.3,217.2,70.22
131,Cheongju,2019-02-01,2019,2,1.9,7.1,-2.5,55,23,1.2,189.4,62.38
131,Cheongju,2019-03-01,2019,3,7.8,13.7,2.5,53,20.3,1.5,210.6,56.8
131,Cheongju,2019-04-01,2019,4,13.1,18.9,7.8,53,60.8,1.5,206.1,52.34
131,Cheongju,2019-05-01,2019,5,20.2,26.9,13.8,48,20.3,1.6,299.9,68.52
131,Cheongju,2019-06-01,2019,6,23,28.3,18.5,64,82.5,1.3,223.2,50.82
131,Cheongju,2019-07-01,2019,7,26.3,30.3,22.8,72,204.8,1.5,162.8,36.47
131,Cheongju,2019-08-01,2019,8,27.6,32.2,23.9,70,80.5,1.4,215.2,51.24
131,Cheongju,2019-09-01,2019,9,22.9,27.1,19.1,72,155.1,1.3,148.9,39.91
131,Cheongju,2019-10-01,2019,10,16.5,21.6,12.2,67,84.3,1.1,202.4,57.89
131,Cheongju,2019-11-01,2019,11,8.7,14.2,4,63,104.9,0.9,195.1,63.39
131,Cheongju,2019-12-01,2019,12,2.3,6.7,-1.5,65,20.1,1,161.4,53.5
131,Cheongju,2020-01-01,2020,1,2.6,7,-0.7,64,62,1.1,151.2,48.92
131,Cheongju,2020-02-01,2020,2,3.5,8.4,-0.8,63,62.7,1.3,188.3,59.82
131,Cheongju,2020-03-01,2020,3,8.5,14.6,2.9,50,22.9,1.6,244.1,65.67
131,Cheongju,2020-04-01,2020,4,11.8,18.2,6.2,45,15.7,1.9,286.3,72.57
131,Cheongju,2020-05-01,2020,5,19.2,24.7,14.5,62,65.3,1.7,229.5,52.36
131,Cheongju,2020-06-01,2020,6,24.5,29.6,20.4,66,145.9,1.6,199.4,45.39
131,Cheongju,2020-07-01,2020,7,24.3,27.9,21.1,76,386.6,1.5,109.4,24.53
131,Cheongju,2020-08-01,2020,8,27.7,31.7,24.7,79,385.8,1.4,145.8,34.76
131,Cheongju,2020-09-01,2020,9,21.5,26.1,17.8,71,160.6,1.7,184.4,49.54
131,Cheongju,2020-10-01,2020,10,14.5,20,9.5,61,5.8,1.3,224.3,64.31
131,Cheongju,2020-11-01,2020,11,8.8,13.6,4.3,61,41,1.2,178.4,58.11
131,Cheongju,2020-12-01,2020,12,0.4,4.9,-3.5,57,4.3,1.2,178.8,59.3
131,Cheongju,2021-01-01,2021,1,-1.4,3.5,-5.9,60,12.7,1.3,188.6,60.9
131,Cheongju,2021-02-01,2021,2,3.6,9.1,-1.6,53,7.5,1.6,203.2,66.78
131,Cheongju,2021-03-01,2021,3,9.6,15.5,4.5,57,76.6,1.4,220.4,59.38
131,Cheongju,2021-04-01,2021,4,14.8,20.5,9.6,45,46.4,1.8,229.3,58.14
131,Cheongju,2021-05-01,2021,5,17.8,23,13,62,136.4,1.5,200.8,45.84
