location,flowering_date,flowering_days,fullbloom_date,fullbloom_days
函館,1997-04-27,116,1997-05-01,120.0
函館,1998-04-22,111,1998-04-24,113.0
函館,1999-04-27,116,1999-05-02,121.0
函館,2000-05-03,123,2000-05-08,128.0
函館,2001-04-28,117,2001-05-03,122.0
函館,2002-04-18,107,2002-04-21,110.0
函館,2003-04-28,117,2003-05-02,121.0
函館,2004-04-26,116,2004-04-30,120.0
函館,2005-05-01,120,2005-05-05,124.0
函館,2006-05-07,126,2006-05-12,131.0
函館,2007-04-30,119,2007-05-04,123.0
函館,2008-04-22,112,2008-04-26,116.0
函館,2009-04-25,114,2009-05-01,120.0
函館,2010-05-05,124,2010-05-10,129.0
函館,2011-05-02,121,2011-05-06,125.0
函館,2012-05-02,122,2012-05-05,125.0
函館,2013-05-08,127,2013-05-12,131.0
函館,2014-04-28,117,2014-05-01,120.0
函館,2015-04-21,110,2015-04-24,113.0
函館,2016-04-24,114,2016-04-26,116.0
函館,2017-04-27,116,2017-04-30,119.0
函館,2018-04-25,114,2018-04-28,117.0
函館,2019-04-24,113,2019-04-29,118.0
函館,2020-04-26,116,2020-05-01,121.0
函館,2021-04-20,109,2021-04-23,112.0
函館,2022-04-21,110,2022-04-25,114.0
函館,2023-04-14,103,2023-04-20,109.0
函館,2024-04-18,108,2024-04-23,113.0
前橋,1953-04-03,92,1953-04-17,106.0
前橋,1954-03-29,87,1954-04-04,93.0
前橋,1955-03-29,87,1955-04-10,99.0
前橋,1956-04-06,96,1956-04-13,103.0
前橋,1957-04-06,95,1957-04-14,103.0
前橋,1958-04-01,90,1958-04-09,98.0
前橋,1959-03-24,82,1959-04-04,93.0
前橋,1960-03-27,86,1960-04-08,98.0
前橋,1961-04-02,91,1961-04-08,97.0
前橋,1962-04-02,91,1962-04-10,99.0
前橋,1963-04-02,91,1963-04-09,98.0
前橋,1964-04-05,95,1964-04-10,100.0
前橋,1965-04-08,97,1965-04-16,105.0
前橋,1966-03-25,83,1966-04-07,96.0
前橋,1967-03-31,89,1967-04-05,94.0
前橋,1968-04-02,92,1968-04-09,99.0
前橋,1969-04-07,96,1969-04-13,102.0
前橋,1970-04-11,100,1970-04-17,106.0
前橋,1971-04-01,90,1971-04-10,99.0
前橋,1972-03-30,89,1972-04-06,96.0
前橋,1973-04-03,92,1973-04-09,98.0
前橋,1974-04-06,95,1974-04-11,100.0
前橋,1975-04-04,93,1975-04-10,99.0
前橋,1976-03-29,88,1976-04-07,97.0
前橋,1977-03-28,86,1977-04-04,93.0
前橋,1978-04-10,99,1978-04-15,104.0
前橋,1979-03-28,86,1979-04-06,95.0
前橋,1980-04-05,95,1980-04-12,102.0
前橋,1981-03-30,88,1981-04-08,97.0
前橋,1982-03-27,85,1982-04-03,92.0
前橋,1983-04-05,94,1983-04-10,99.0
前橋,1984-04-15,105,1984-04-21,111.0
前橋,1985-04-05,94,1985-04-11,100.0
前橋,1986-04-08,97,1986-04-14,103.0
前橋,1987-03-26,84,1987-04-04,93.0
前橋,1988-04-05,95,1988-04-13,103.0
前橋,1989-03-26,84,1989-04-02,91.0
前橋,1990-03-24,82,1990-03-30,88.0
前橋,1991-03-31,89,1991-04-08,97.0
前橋,1992-03-26,85,1992-04-02,92.0
前橋,1993-03-27,85,1993-04-04,93.0
前橋,1994-04-02,91,1994-04-07,96.0
前橋,1995-04-05,94,1995-04-11,100.0
前橋,1996-04-04,94,1996-04-10,100.0
前橋,1997-03-28,86,1997-04-03,92.0
前橋,1998-03-29,87,1998-04-01,90.0
前橋,1999-03-26,84,1999-04-04,93.0
前橋,2000-04-04,94,2000-04-10,100.0
前橋,2001-03-26,84,2001-04-04,93.0
前橋,2002-03-20,78,2002-03-28,86.0
前橋,2003-03-31,89,2003-04-08,97.0
前橋,2004-03-26,85,2004-03-31,90.0
前橋,2005-04-06,95,2005-04-08,97.0
前橋,2006-03-28,86,2006-04-04,93.0
前橋,2007-03-28,86,2007-04-07,96.0
前橋,2008-03-26,85,2008-03-31,90.0
前橋,2009-03-30,88,2009-04-08,97.0
前橋,2010-04-01,90,2010-04-06,95.0
前橋,2011-04-03,92,2011-04-11,100.0
前橋,2012-04-08,98,2012-04-12,102.0
前橋,2013-03-22,80,2013-04-01,90.0
前橋,2014-03-29,87,2014-04-03,92.0
前橋,2015-03-28,86,2015-04-01,90.0
前橋,2016-03-23,82,2016-04-01,91.0
前橋,2017-04-02,91,2017-04-07,96.0
前橋,2018-03-25,83,2018-03-28,86.0
前橋,2019-03-27,85,2019-04-07,96.0
前橋,2020-03-19,78,2020-03-26,85.0
前橋,2021-03-21,79,2021-03-28,86.0
前橋,2022-03-27,85,2022-04-01,90.0
前橋,2023-03-18,76,2023-03-24,82.0
前橋,2024-03-31,90,2024-04-08,98.0
南大東島,1971-01-20,19,1971-02-03,33.0
南大東島,1972-01-16,15,1972-01-27,26.0
南大東島,1973-01-20,19,,
南大東島,1974-01-12,11,,
南大東島,1975-01-17,16,1975-02-01,31.0
南大東島,1976-01-15,14,,
南大東島,1977-01-10,9,1977-01-31,30.0
南大東島,1979-01-25,24,1979-02-03,33.0
南大東島,1980-01-30,29,1980-02-09,39.0
南大東島,1981-01-22,21,1981-01-28,27.0
南大東島,1982-01-24,23,1982-01-29,28.0
南大東島,1983-01-25,24,1983-01-29,28.0
南大東島,1984-01-19,18,1984-01-24,23.0
南大東島,1985-01-20,19,1985-01-28,27.0
南大東島,1986-01-18,17,1986-01-24,23.0
南大東島,1987-01-21,20,1987-01-30,29.0
南大東島,1988-01-29,28,,
南大東島,1989-01-17,16,1989-01-30,29.0
南大東島,1990-01-16,15,1990-01-24,23.0
南大東島,1991-01-22,21,1991-02-03,33.0
南大東島,1992-01-20,19,1992-02-01,31.0
南大東島,1993-01-04,3,1993-01-23,22.0
南大東島,1994-01-07,6,1994-01-30,29.0
南大東島,1995-01-19,18,1995-02-10,40.0
南大東島,1996-01-25,24,1996-02-03,33.0
南大東島,1997-01-24,23,1997-02-20,50.0
南大東島,1998-01-13,12,,
南大東島,1999-01-27,26,1999-02-12,42.0
南大東島,2000-01-17,16,2000-01-27,26.0
南大東島,2001-01-16,15,2001-01-29,28.0
南大東島,2002-01-04,3,2002-01-29,28.0
南大東島,2003-01-12,11,2003-02-05,35.0
南大東島,2004-01-22,21,2004-02-07,37.0
南大東島,2005-02-03,33,2005-02-18,48.0
南大東島,2006-01-15,14,2006-01-27,26.0
南大東島,2007-02-02,32,2007-02-14,44.0
南大東島,2008-01-25,24,2008-02-04,34.0
南大東島,2009-01-25,24,2009-02-09,39.0
南大東島,2010-01-26,25,2010-02-15,45.0
南大東島,2011-01-24,23,2011-02-04,34.0
南大東島,2012-01-17,16,2012-02-01,31.0
南大東島,2013-01-07,6,2013-01-21,20.0
南大東島,2014-01-07,6,2014-01-22,21.0
南大東島,2015-01-15,14,2015-02-13,43.0
南大東島,2016-02-09,39,2016-03-01,60.0
南大東島,2017-01-27,26,2017-02-14,44.0
南大東島,2018-01-07,6,2018-01-29,28.0
南大東島,2019-01-25,24,2019-02-12,42.0
南大東島,2020-02-06,36,,
南大東島,2022-01-28,27,2022-02-10,40.0
南大東島,2023-02-07,37,,
南大東島,2024-02-16,46,,
厳原,1953-03-28,86,1953-04-08,97.0
厳原,1954-03-25,83,1954-04-02,91.0
厳原,1955-03-26,84,1955-04-04,93.0
厳原,1956-04-06,96,1956-04-12,102.0
厳原,1957-04-05,94,1957-04-10,99.0
厳原,1958-03-24,82,1958-04-06,95.0
厳原,1959-03-22,80,1959-03-30,88.0
厳原,1960-03-25,84,1960-04-03,93.0
厳原,1961-03-27,85,1961-04-02,91.0
厳原,1962-04-05,94,1962-04-12,101.0
厳原,1963-04-01,90,1963-04-06,95.0
厳原,1964-04-01,91,1964-04-04,94.0
厳原,1965-04-03,92,1965-04-11,100.0
厳原,1966-03-24,82,1966-04-04,93.0
厳原,1967-03-31,89,1967-04-03,92.0
厳原,1968-04-01,91,1968-04-04,94.0
厳原,1969-04-04,93,1969-04-08,97.0
厳原,1970-03-31,89,1970-04-08,97.0
厳原,1971-03-31,89,1971-04-02,91.0
厳原,1972-04-04,94,1972-04-06,96.0
厳原,1973-03-29,87,1973-03-31,89.0
厳原,1974-04-01,90,1974-04-06,95.0
厳原,1975-03-29,87,1975-04-05,94.0
厳原,1976-03-28,87,1976-04-07,97.0
厳原,1977-03-23,81,1977-03-29,87.0
厳原,1978-03-30,88,1978-04-07,96.0
厳原,1979-03-28,86,1979-04-08,97.0
厳原,1980-03-31,90,1980-04-04,94.0
厳原,1981-03-26,84,1981-04-02,91.0
厳原,1982-03-22,80,1982-03-27,85.0
厳原,1983-03-31,89,1983-04-07,96.0
厳原,1984-04-05,95,1984-04-10,100.0
厳原,1985-03-29,87,1985-04-06,95.0
厳原,1986-04-02,91,1986-04-06,95.0
厳原,1987-03-23,81,1987-03-29,87.0
厳原,1988-04-02,92,1988-04-13,103.0
厳原,1989-03-22,80,1989-03-31,89.0
厳原,1990-03-18,76,1990-03-26,84.0
厳原,1991-04-03,92,1991-04-09,98.0
厳原,1992-03-25,84,1992-04-01,91.0
厳原,1993-03-27,85,1993-04-10,99.0
厳原,1994-04-01,90,1994-04-06,95.0
厳原,1995-03-31,89,1995-04-10,99.0
厳原,1996-03-31,90,1996-04-07,97.0
厳原,1997-03-21,79,1997-03-28,86.0
厳原,1998-03-21,79,1998-04-02,91.0
厳原,1999-03-26,84,1999-04-03,92.0
厳原,2000-03-27,86,2000-04-02,92.0
厳原,2001-03-24,82,2001-04-03,92.0
厳原,2002-03-17,75,2002-03-24,82.0
厳原,2003-03-23,81,2003-03-30,88.0
厳原,2004-03-22,81,2004-04-02,92.0
厳原,2005-04-01,90,2005-04-07,96.0
厳原,2006-03-23,81,2006-03-30,88.0
厳原,2007-03-26,84,2007-04-02,91.0
厳原,2008-03-27,86,2008-04-02,92.0
厳原,2009-03-18,76,2009-03-26,84.0
名古屋,1953-04-03,92,1953-04-12,101.0
名古屋,1954-03-30,88,1954-04-04,93.0
名古屋,1955-03-29,87,1955-04-03,92.0
名古屋,1956-03-29,88,1956-04-09,99.0
名古屋,1957-04-08,97,1957-04-13,102.0
名古屋,1958-03-25,83,1958-04-07,96.0
名古屋,1959-03-23,81,1959-03-30,88.0
名古屋,1960-03-22,81,1960-04-04,94.0
名古屋,1961-03-31,89,1961-04-06,95.0
名古屋,1962-04-03,92,1962-04-12,101.0
名古屋,1963-04-02,91,1963-04-06,95.0
名古屋,1964-04-02,92,1964-04-07,97.0
名古屋,1965-04-08,97,1965-04-16,105.0
名古屋,1966-03-24,82,1966-04-03,92.0
名古屋,1967-03-29,87,1967-04-05,94.0
名古屋,1968-04-02,92,1968-04-05,95.0
名古屋,1969-04-01,90,1969-04-07,96.0
名古屋,1970-04-07,96,1970-04-12,101.0
名古屋,1971-03-31,89,1971-04-05,94.0
名古屋,1972-03-27,86,1972-04-02,92.0
名古屋,1973-03-30,88,1973-04-08,97.0
名古屋,1974-04-03,92,1974-04-08,97.0
名古屋,1975-03-31,89,1975-04-07,96.0
名古屋,1976-03-25,84,1976-04-01,91.0
名古屋,1977-03-26,84,1977-04-02,91.0
名古屋,1978-04-05,94,1978-04-11,100.0
名古屋,1979-03-27,85,1979-04-07,96.0
名古屋,1980-03-30,89,1980-04-06,96.0
名古屋,1981-03-28,86,1981-04-05,94.0
名古屋,1982-03-23,81,1982-03-31,89.0
名古屋,1983-03-31,89,1983-04-06,95.0
名古屋,1984-04-11,101,1984-04-15,105.0
名古屋,1985-03-28,86,1985-04-06,95.0
名古屋,1986-04-01,90,1986-04-06,95.0
名古屋,1987-03-25,83,1987-04-06,95.0
名古屋,1988-04-03,93,1988-04-10,100.0
名古屋,1989-03-17,75,1989-03-30,88.0
名古屋,1990-03-17,75,1990-03-27,85.0
名古屋,1991-03-28,86,1991-04-05,94.0
名古屋,1992-03-21,80,1992-03-31,90.0
名古屋,1993-03-26,84,1993-04-04,93.0
名古屋,1994-03-31,89,1994-04-05,94.0
名古屋,1995-03-27,85,1995-04-06,95.0
名古屋,1996-03-29,88,1996-04-06,96.0
名古屋,1997-03-23,81,1997-03-30,88.0
名古屋,1998-03-22,80,1998-03-30,88.0
名古屋,1999-03-24,82,1999-04-01,90.0
名古屋,2000-04-03,93,2000-04-08,98.0
名古屋,2001-03-26,84,2001-04-03,92.0
名古屋,2002-03-19,77,2002-03-28,86.0
名古屋,2003-03-24,82,2003-03-31,89.0
名古屋,2004-03-23,82,2004-04-03,93.0
名古屋,2005-03-31,89,2005-04-08,97.0
名古屋,2006-03-26,84,2006-04-06,95.0
名古屋,2007-03-23,81,2007-04-02,91.0
名古屋,2008-03-22,81,2008-03-29,88.0
名古屋,2009-03-19,77,2009-04-03,92.0
名古屋,2010-03-18,76,2010-04-02,91.0
名古屋,2011-03-27,85,2011-04-06,95.0
名古屋,2012-03-30,89,2012-04-06,96.0
名古屋,2013-03-19,77,2013-03-28,86.0
名古屋,2014-03-24,82,2014-03-31,89.0
名古屋,2015-03-21,79,2015-03-30,88.0
名古屋,2016-03-19,78,2016-03-31,90.0
名古屋,2017-03-28,86,2017-04-06,95.0
名古屋,2018-03-19,77,2018-03-27,85.0
名古屋,2019-03-22,80,2019-04-04,93.0
名古屋,2020-03-22,81,2020-04-01,91.0
名古屋,2021-03-17,75,2021-03-28,86.0
名古屋,2022-03-22,80,2022-03-30,88.0
名古屋,2023-03-17,75,2023-03-27,85.0
名古屋,2024-03-28,87,2024-04-07,97.0
名瀬,1953-01-29,28,1953-02-02,32.0
名瀬,1954-01-21,20,,
名瀬,1955-01-27,26,,
名瀬,1956-01-15,14,1956-01-24,23.0
名瀬,1957-01-14,13,1957-01-31,30.0
名瀬,1959-01-28,27,1959-02-12,42.0
名瀬,1960-01-23,22,1960-02-05,35.0
名瀬,1972-01-08,7,,
名瀬,1973-01-10,9,,
名瀬,1974-01-15,14,1974-01-23,22.0
名瀬,1975-01-19,18,1975-02-03,33.0
名瀬,1976-01-22,21,1976-01-30,29.0
名瀬,1977-01-11,10,1977-01-21,20.0
名瀬,1978-01-27,26,1978-02-08,38.0
名瀬,1979-01-23,22,1979-01-31,30.0
名瀬,1980-01-16,15,1980-02-01,31.0
名瀬,1981-01-21,20,1981-01-31,30.0
名瀬,1982-01-21,20,1982-01-30,29.0
名瀬,1983-01-26,25,1983-01-31,30.0
名瀬,1984-01-27,26,1984-02-02,32.0
名瀬,1985-01-27,26,1985-02-03,33.0
名瀬,1986-01-19,18,1986-01-29,28.0
名瀬,1987-01-16,15,1987-02-05,35.0
名瀬,1988-01-12,11,1988-01-18,17.0
名瀬,1989-01-06,5,1989-01-13,12.0
名瀬,1990-01-14,13,1990-01-28,27.0
名瀬,1991-01-22,21,1991-02-04,34.0
名瀬,1992-01-17,16,1992-01-28,27.0
名瀬,1993-01-18,17,1993-01-29,28.0
名瀬,1994-01-19,18,1994-01-29,28.0
名瀬,1995-01-31,30,1995-02-11,41.0
名瀬,1996-01-14,13,1996-01-22,21.0
名瀬,1997-01-20,19,1997-01-27,26.0
名瀬,1998-01-12,11,1998-01-27,26.0
名瀬,1999-01-18,17,1999-02-04,34.0
名瀬,2000-01-18,17,2000-01-31,30.0
名瀬,2001-01-26,25,2001-02-05,35.0
名瀬,2002-01-17,16,2002-01-29,28.0
名瀬,2003-01-01,0,2003-01-26,25.0
名瀬,2004-01-20,19,2004-02-01,31.0
名瀬,2005-01-25,24,2005-02-08,38.0
名瀬,2006-01-16,15,2006-01-24,23.0
名瀬,2007-01-29,28,2007-02-07,37.0
名瀬,2008-01-21,20,2008-02-02,32.0
名瀬,2009-01-22,21,2009-02-04,34.0
名瀬,2010-01-22,21,2010-02-03,33.0
名瀬,2011-01-30,29,2011-02-07,37.0
名瀬,2012-01-20,19,2012-01-30,29.0
名瀬,2013-01-14,13,2013-01-28,27.0
名瀬,2014-01-16,15,2014-01-31,30.0
名瀬,2015-01-20,19,2015-01-29,28.0
名瀬,2016-01-18,17,2016-02-02,32.0
名瀬,2017-01-31,30,2017-02-13,43.0
名瀬,2018-01-22,21,2018-02-05,35.0
名瀬,2019-01-23,22,2019-02-07,37.0
名瀬,2020-01-23,22,2020-02-07,37.0
名瀬,2021-01-25,24,2021-02-01,31.0
名瀬,2022-01-18,17,2022-01-31,30.0
名瀬,2023-01-20,19,2023-02-01,31.0
名瀬,2024-01-17,16,2024-02-02,32.0
名護,1972-12-25,359,,
名護,1973-12-19,352,,
名護,1974-12-27,360,,
名護,1975-12-26,359,,
名護,1976-01-01,0,,
名護,1977-12-23,356,1977-01-21,20.0
名護,1978-12-30,363,,
名護,1979-12-29,362,,
名護,1980-12-24,358,,
名護,1981-01-09,8,1981-01-26,25.0
名護,1982-12-30,363,1982-01-24,23.0
名護,1983-01-05,4,1983-01-28,27.0
名護,1984-01-13,12,1984-02-01,31.0
名護,1985-01-22,21,1985-02-07,37.0
名護,1986-12-26,359,1986-01-28,27.0
名護,1987-01-09,8,1987-02-12,42.0
名護,1988-01-04,3,1988-01-25,24.0
名護,1989-12-31,364,1989-01-18,17.0
名護,1990-12-30,363,1990-01-23,22.0
名護,1991-01-07,6,1991-01-31,30.0
名護,1992-01-06,5,1992-02-04,34.0
名護,1993-01-04,3,1993-01-27,26.0
名護,1994-01-10,9,1994-01-27,26.0
名護,1995-01-16,15,1995-02-03,33.0
名護,1996-01-04,3,1996-01-24,23.0
名護,1997-01-01,0,1997-01-29,28.0
名護,1998-01-04,3,1998-02-12,42.0
名護,1999-12-28,361,1999-02-01,31.0
名護,2000-01-01,0,2000-01-26,25.0
名護,2001-01-18,17,2001-02-02,32.0
名護,2002-01-15,14,2002-01-31,30.0
和歌山,1953-03-20,78,,
和歌山,1954-03-21,79,,
和歌山,1955-03-30,88,1955-04-03,92.0
和歌山,1956-03-27,86,1956-04-03,93.0
和歌山,1957-04-04,93,1957-04-08,97.0
和歌山,1958-03-24,82,1958-04-04,93.0
和歌山,1959-03-19,77,1959-03-27,85.0
和歌山,1960-03-21,80,1960-04-04,94.0
和歌山,1961-03-25,83,1961-04-03,92.0
和歌山,1962-03-30,88,1962-04-08,97.0
和歌山,1963-04-02,91,1963-04-05,94.0
和歌山,1964-03-31,90,1964-04-05,95.0
和歌山,1965-03-31,89,1965-04-11,100.0
和歌山,1966-03-18,76,1966-03-29,87.0
和歌山,1967-03-26,84,1967-04-01,90.0
和歌山,1968-03-29,88,1968-04-02,92.0
和歌山,1969-04-02,91,1969-04-12,101.0
和歌山,1970-04-04,93,1970-04-12,101.0
和歌山,1971-03-28,86,1971-04-02,91.0
和歌山,1972-03-29,88,1972-04-02,92.0
和歌山,1973-03-30,88,1973-04-02,91.0
和歌山,1974-03-30,88,1974-04-03,92.0
和歌山,1975-03-31,89,1975-04-04,93.0
和歌山,1976-03-27,86,1976-04-02,92.0
和歌山,1977-03-23,81,1977-03-28,86.0
和歌山,1978-04-02,91,1978-04-08,97.0
和歌山,1979-03-28,86,1979-04-05,94.0
和歌山,1980-04-02,92,1980-04-06,96.0
和歌山,1981-03-25,83,1981-04-02,91.0
和歌山,1982-03-22,80,1982-03-28,86.0
和歌山,1983-04-02,91,1983-04-07,96.0
和歌山,1984-04-06,96,1984-04-11,101.0
和歌山,1985-03-28,86,1985-04-06,95.0
和歌山,1986-04-02,91,1986-04-08,97.0
和歌山,1987-03-25,83,1987-04-08,97.0
和歌山,1988-04-05,95,1988-04-12,102.0
和歌山,1989-03-20,78,1989-04-02,91.0
和歌山,1990-03-19,77,1990-04-01,90.0
和歌山,1991-03-27,85,1991-04-05,94.0
和歌山,1992-03-25,84,1992-04-03,93.0
和歌山,1993-03-28,86,1993-04-07,96.0
和歌山,1994-04-01,90,1994-04-06,95.0
和歌山,1995-03-28,86,1995-04-07,96.0
和歌山,1996-03-29,88,1996-04-08,98.0
和歌山,1997-03-18,76,1997-04-01,90.0
和歌山,1998-03-24,82,1998-04-04,93.0
和歌山,1999-03-24,82,1999-04-02,91.0
和歌山,2000-03-28,87,2000-04-06,96.0
和歌山,2001-03-23,81,2001-04-02,91.0
和歌山,2002-03-16,74,2002-03-26,84.0
和歌山,2003-03-26,84,2003-04-03,92.0
和歌山,2004-03-19,78,2004-04-01,91.0
和歌山,2005-03-29,87,2005-04-07,96.0
和歌山,2006-03-25,83,2006-04-04,93.0
和歌山,2007-03-26,84,2007-04-01,90.0
和歌山,2008-03-24,83,2008-04-02,92.0
和歌山,2009-03-21,79,2009-04-03,92.0
和歌山,2010-03-18,76,2010-03-31,89.0
和歌山,2011-03-27,85,2011-04-07,96.0
和歌山,2012-03-30,89,2012-04-04,94.0
和歌山,2013-03-18,76,2013-03-26,84.0
和歌山,2014-03-26,84,2014-03-31,89.0
和歌山,2015-03-23,81,2015-03-30,88.0
和歌山,2016-03-22,81,2016-03-31,90.0
和歌山,2017-03-30,88,2017-04-07,96.0
和歌山,2018-03-20,78,2018-03-27,85.0
和歌山,2019-03-25,83,2019-04-01,90.0
和歌山,2020-03-22,81,2020-03-31,90.0
和歌山,2021-03-18,76,2021-03-27,85.0
和歌山,2022-03-24,82,2022-03-29,87.0
和歌山,2023-03-20,78,2023-03-25,83.0
和歌山,2024-03-30,89,2024-04-03,93.0
大分,1953-03-26,84,1953-04-06,95.0
大分,1954-03-27,85,1954-04-03,92.0
大分,1955-03-25,83,1955-04-02,91.0
大分,1956-03-31,90,1956-04-09,99.0
大分,1957-04-06,95,1957-04-09,98.0
大分,1958-03-27,85,1958-04-07,96.0
大分,1959-03-28,86,1959-04-02,91.0
大分,1960-03-29,88,1960-04-05,95.0
大分,1961-03-31,89,1961-04-06,95.0
大分,1962-04-01,90,1962-04-11,100.0
大分,1963-04-02,91,1963-04-09,98.0
大分,1964-04-01,91,1964-04-06,96.0
大分,1965-03-30,88,1965-04-11,100.0
大分,1966-03-24,82,1966-04-02,91.0
大分,1967-03-27,85,1967-04-03,92.0
大分,1968-04-02,92,1968-04-04,94.0
大分,1969-04-03,92,1969-04-10,99.0
大分,1970-04-02,91,1970-04-11,100.0
大分,1971-03-30,88,1971-04-05,94.0
大分,1972-03-28,87,1972-04-06,96.0
大分,1973-03-27,85,1973-04-02,91.0
大分,1974-03-29,87,1974-04-02,91.0
大分,1975-03-29,87,1975-04-06,95.0
大分,1976-03-29,88,1976-04-10,100.0
大分,1977-03-23,81,1977-03-30,88.0
大分,1978-03-30,88,1978-04-09,98.0
大分,1979-03-29,87,1979-04-08,97.0
大分,1980-03-29,88,1980-04-05,95.0
大分,1981-03-25,83,1981-04-01,90.0
大分,1982-03-19,77,1982-03-27,85.0
大分,1983-04-01,90,1983-04-05,94.0
大分,1984-04-03,93,1984-04-09,99.0
大分,1985-03-28,86,1985-04-05,94.0
大分,1986-03-30,88,1986-04-04,93.0
大分,1987-03-23,81,1987-04-06,95.0
大分,1988-04-02,92,1988-04-12,102.0
大分,1989-03-20,78,1989-04-01,90.0
大分,1990-03-16,74,1990-03-27,85.0
大分,1991-03-28,86,1991-04-05,94.0
大分,1992-03-26,85,1992-04-03,93.0
大分,1993-03-27,85,1993-04-08,97.0
大分,1994-03-30,88,1994-04-05,94.0
大分,1995-03-27,85,1995-04-07,96.0
大分,1996-03-26,85,1996-04-07,97.0
大分,1997-03-20,78,1997-04-01,90.0
大分,1998-03-19,77,1998-04-02,91.0
大分,1999-03-26,84,1999-04-08,97.0
大分,2000-03-26,85,2000-04-03,93.0
大分,2001-03-23,81,2001-04-04,93.0
大分,2002-03-17,75,2002-03-28,86.0
大分,2003-03-24,82,2003-04-02,91.0
大分,2004-03-19,78,2004-04-03,93.0
大分,2005-03-31,89,2005-04-08,97.0
大分,2006-03-23,81,2006-04-03,92.0
大分,2007-03-22,80,2007-04-04,93.0
大分,2008-03-24,83,2008-04-04,94.0
大分,2009-03-17,75,2009-03-28,86.0
大分,2010-03-17,75,2010-03-29,87.0
大分,2011-03-23,81,2011-04-05,94.0
大分,2012-03-27,86,2012-04-03,93.0
大分,2013-03-14,72,2013-03-25,83.0
大分,2014-03-25,83,2014-03-30,88.0
大分,2015-03-26,84,2015-04-03,92.0
大分,2016-03-28,87,2016-04-08,98.0
大分,2017-04-04,93,2017-04-13,102.0
大分,2018-03-23,81,2018-03-30,88.0
大分,2019-03-24,82,2019-04-06,95.0
大分,2020-03-25,84,2020-04-08,98.0
大分,2021-03-18,76,2021-03-30,88.0
大分,2022-03-23,81,2022-04-01,90.0
大分,2023-03-24,82,2023-04-03,92.0
大分,2024-03-30,89,2024-04-05,95.0
大島,1953-04-05,94,,
大島,1954-03-26,84,1954-04-02,91.0
大島,1956-03-20,79,,
大島,1957-03-26,84,,
大島,1959-03-21,79,,
大島,1963-04-01,90,,
大島,1964-04-03,93,1964-04-07,97.0
大島,1965-04-06,95,1965-04-12,101.0
大島,1966-03-17,75,1966-03-31,89.0
大島,1967-03-31,89,1967-04-03,92.0
大島,1968-03-29,88,1968-03-31,90.0
大島,1969-04-04,93,1969-04-09,98.0
大島,1970-04-03,92,1970-04-08,97.0
大島,1971-03-29,87,1971-04-03,92.0
大島,1972-03-29,88,1972-04-05,95.0
大島,1973-04-01,90,1973-04-08,97.0
大島,1974-04-01,90,1974-04-09,98.0
大島,1975-03-31,89,1975-04-07,96.0
大島,1976-03-29,88,1976-04-04,94.0
大島,1977-03-26,84,1977-04-02,91.0
大島,1978-04-04,93,1978-04-11,100.0
大島,1979-03-30,88,1979-04-04,93.0
大島,1980-04-03,93,1980-04-09,99.0
大島,1981-03-29,87,1981-04-06,95.0
大島,1982-03-24,82,1982-04-01,90.0
大島,1983-04-03,92,1983-04-09,98.0
大島,1984-04-07,97,1984-04-13,103.0
大島,1985-04-03,92,1985-04-07,96.0
大島,1986-04-01,90,1986-04-07,96.0
大島,1987-03-29,87,1987-04-03,92.0
大島,1988-04-05,95,1988-04-12,102.0
大島,1989-03-22,80,1989-03-31,89.0
大島,1990-03-20,78,1990-04-02,91.0
大島,1991-03-27,85,1991-04-06,95.0
大島,1992-03-26,85,1992-04-03,93.0
大島,1993-04-01,90,1993-04-06,95.0
大島,1994-04-03,92,1994-04-07,96.0
大島,1995-04-01,90,1995-04-06,95.0
大島,1996-03-28,87,1996-04-06,96.0
大島,1997-03-27,85,1997-04-01,90.0
大島,1998-03-28,86,1998-03-31,89.0
大島,1999-03-22,80,1999-04-02,91.0
大島,2000-04-02,92,2000-04-09,99.0
大島,2001-03-24,82,2001-03-29,87.0
大島,2002-03-17,75,2002-03-23,81.0
大島,2003-03-25,83,2003-03-31,89.0
大島,2004-03-25,84,2004-04-01,91.0
大島,2005-03-29,87,2005-04-07,96.0
大島,2006-03-20,78,2006-03-28,86.0
大島,2007-03-26,84,2007-03-31,89.0
大島,2008-03-24,83,2008-03-31,90.0
大島,2009-03-26,84,2009-04-04,93.0
大阪,1953-04-02,91,,
大阪,1954-03-31,89,,
大阪,1955-03-28,86,,
大阪,1956-03-30,89,,
大阪,1957-04-07,96,1957-04-10,99.0
大阪,1958-03-27,85,,
大阪,1959-03-25,83,1959-04-03,92.0
大阪,1960-03-28,87,1960-04-09,99.0
大阪,1961-04-02,91,,
大阪,1962-04-04,93,1962-04-09,98.0
大阪,1963-04-02,91,,
大阪,1964-04-03,93,,
大阪,1965-04-10,99,1965-04-15,104.0
大阪,1966-03-23,81,1966-04-05,94.0
大阪,1967-03-30,88,1967-04-03,92.0
大阪,1968-04-01,91,1968-04-04,94.0
大阪,1969-04-07,96,1969-04-10,99.0
大阪,1970-04-08,97,1970-04-14,103.0
大阪,1971-04-02,91,1971-04-07,96.0
大阪,1972-03-30,89,1972-04-05,95.0
大阪,1973-03-31,89,1973-04-05,94.0
大阪,1974-04-03,92,1974-04-08,97.0
大阪,1975-04-02,91,1975-04-09,98.0
大阪,1976-03-29,88,1976-04-07,97.0
